indicador,ano,nivel_territorial,codigo_localidade,localidade,variavel,unidade,valor,classificacao,categoria
Distribuição por faixas de renda,2022,Município,2507408,Jericó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7513,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2507507,João Pessoa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,827822,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2507606,Juarez Távora (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7791,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2507705,Juazeirinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,16999,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2507804,Junco do Seridó (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6769,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2507903,Juripiranga (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,10012,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508000,Juru (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9234,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508109,Lagoa (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4366,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508208,Lagoa de Dentro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7806,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508307,Lagoa Seca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,27623,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508406,Lastro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3160,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508505,Livramento (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6877,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508554,Logradouro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4797,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508604,Lucena (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,12554,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508703,Mãe d'Água (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,3583,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508802,Malta (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6000,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2508901,Mamanguape (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,44508,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509008,Manaíra (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,10427,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509057,Marcação (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8999,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509107,Mari (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,21355,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509156,Marizópolis (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6701,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509206,Massaranduba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,14139,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509305,Mataraca (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8226,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509339,Matinhas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4571,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509370,Mato Grosso (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,2543,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509396,Maturéia (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,6421,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509404,Mogeiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,13890,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509503,Montadas (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5812,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509602,Monte Horebe (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,4316,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509701,Monteiro (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,32128,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509800,Mulungu (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8782,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2509909,Natuba (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,8940,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2510006,Nazarezinho (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,7198,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2510105,Nova Floresta (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,9719,Classes de rendimento nominal mensal domiciliar per capita,Total
Distribuição por faixas de renda,2022,Município,2510204,Nova Olinda (PB),"Moradores em domicílios particulares permanentes ocupados, exclusive os cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)",Pessoas,5787,Classes de rendimento nominal mensal domiciliar per capita,Total
